Giong_Lua,Mat_Do_Sa,Nhiet_Do,Do_Am,Mau_La,Tinh_Trang_Benh,Phuong_Phap
OM1490,high,high,high,5,2,3
OM1490,high,high,high,5,3,4
OM1490,high,high,high,5,4,5
OM1490,high,high,high,5,5,6
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
IR64,high,high,high,5,0,0
IR64,high,high,high,5,1,17
IR64,high,high,high,5,2,19
IR64,high,high,high,5,3,20
IR64,high,high,high,5,4,21
IR64,high,high,high,5,5,22
VND95-20,high,high,high,5,0,0
VND95-20,high,high,high,5,1,17
VND95-20,high,high,high,5,2,19
VND95-20,high,high,high,5,3,20
VND95-20,high,high,high,5,4,21
VND95-20,high,high,high,5,5,22
OMCS2000,high,high,high,3,0,0
OMCS2000,high,high,high,3,1,12
OMCS2000,high,high,high,3,2,13
OMCS2000,high,high,high,3,3,14
OMCS2000,high,high,high,3,4,15
OMCS2000,high,high,high,3,5,16
OMCS2000,high,high,high,3,0,0
OMCS2000,high,high,high,3,1,12
OMCS2000,high,high,high,3,2,13
OMCS2000,high,high,high,3,3,14
OMCS2000,high,high,high,3,4,15
OMCS2000,high,high,high,3,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
VD20,high,high,high,5,0,0
VD20,high,high,high,5,1,1
VD20,high,high,high,5,2,3
VD20,high,high,high,5,3,4
VD20,high,high,high,5,4,5
VD20,high,high,high,5,5,6
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
MTL250,high,high,high,3,0,0
MTL250,high,high,high,3,1,23
MTL250,high,high,high,3,2,24
MTL250,high,high,high,3,3,25
MTL250,high,high,high,3,4,26
MTL250,high,high,high,3,5,27
OMCS200,high,low,high,4,0,0
OMCS200,high,low,high,4,1,12
OMCS200,high,low,high,4,2,13
OMCS200,high,low,high,4,3,14
OMCS200,high,low,high,4,4,15
OMCS200,high,low,high,4,5,16
OMCS2000,high,high,low,3,0,0
OMCS2000,high,high,low,3,1,12
OMCS2000,high,high,low,3,2,13
OMCS2000,high,high,low,3,3,14
OMCS2000,high,high,low,3,4,15
OMCS2000,high,high,low,3,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OMCS2000,high,low,low,5,0,0
OMCS2000,high,low,low,5,1,1
OMCS2000,high,low,low,5,2,3
OMCS2000,high,low,low,5,3,4
OMCS2000,high,low,low,5,4,5
OMCS2000,high,low,low,5,5,6
OMCS2000,high,high,low,3,0,0
OMCS2000,high,high,low,3,1,12
OMCS2000,high,high,low,3,2,13
OMCS2000,high,high,low,3,3,14
OMCS2000,high,high,low,3,4,15
OMCS2000,high,high,low,3,5,16
